Gene,p_value
HIST1H2AH,8.261751633726097e-06
DHDDS,3.289171381869151e-05
CRMP1.1,2.7204282228851738e-05
C8orf70,0.0008898011034290987
PLCB3,0.04354279262956332
GJB3.2,0.006385732874208609
PRPF40B.1,0.029786571017873804
NUPL2,1.1069220964617415e-09
FER,0.04618738458737308
TPM2.2,2.1964603546632924e-05
GP1BB,2.9096259485782607e-06
KLRB1,0.0027000472105504045
CD79B.1,4.0449889557580785e-06
ABCG2,2.900605526988535e-05
C17orf59,5.115796500705879e-09
PBLD.2,0.0017686810055716328
GBE1,0.04285709192691195
Kua,0.0004248586975932364
CLIP3,2.891274352803122e-07
MFSD1,0.010844618131973911
DMGDH,0.03463903250388943
WDR74.1,3.055203814093556e-10
NUAK2,0.005394088668971697
CFLAR,1.0322031493662166e-05
GTF3C1,0.008796348244780745
ZNF217,0.01601286503190331
WDR35,0.016343690377297625
TBC1D9B,0.00017665215667169741
BIN2,0.003986136931429428
C20orf166,0.0173628767951736
SYT11,2.9523017335847734e-07
PNRC1,0.0030609739243711337
RETSAT,0.00010315182724126427
ARFGEF2,2.3517299804837843e-06
KIAA1787,0.00012081202357984367
CYP2U1,1.532984326891549e-05
SFRP5,0.0011795516945615025
WIF1,0.0019526264325671885
MMP23A,0.028819744112264217
FAM105B,1.3156114355270348e-12
OGN.1,1.2481633073466622e-06
FLJ25416,1.5467821125066226e-09
ZNF569,6.765726784319661e-08
PLP1.1,1.9654801006610801e-07
THAP8,0.0006944538078703613
THAP6,0.0025459847353127727
C20orf20,8.167080449909965e-06
CXorf23,5.402938194974896e-05
KIT,6.614345778011728e-07
C1orf35,2.812332639785965e-08
TXNL4A,4.237146299314946e-05
ZNF181,0.03464570394394673
F8A1.1,0.03535758044299583
TAC1,4.3077565738537297e-05
EEF1B2.2,0.01165360149814606
PINX1,0.007010959083915702
SEC23A,3.250914194633866e-07
PIGZ,0.014354739060215683
RABGGTB,9.423593095519215e-07
RNASEN,0.028997413656331225
ZNF574,0.0018069085816184332
C6orf125,4.797536248582562e-07
C21orf58.2,6.154176621825615e-06
KIF12,0.009577997389341559
C6orf123,0.016713785706370606
KCNA5,8.171774862726207e-05
PHF16,1.111099267959251e-07
C16orf75,1.424057735298281e-09
EYA3.2,3.3754039802700315e-06
KIAA0859,3.391698648407578e-08
SLC35F2,0.0001229180457166774
TFAP2E,0.045790380242990286
ATPAF1,0.01998874803518178
CBX3.2,2.373095554759077e-08
ALDH4A1.1,2.232297919707091e-06
C16orf63,9.240216334404365e-11
GNL3,3.420090025793846e-06
PDE6D,0.04173078026451237
CRISPLD2,2.5719397099709033e-07
GNLY.2,0.013612884902735729
SPAG16.2,0.005038227558505801
RNF126.1,7.447896868053999e-06
FLJ11292,0.0034711254350767214
ADSL,0.00020727648887659188
PNMA2,0.00336308462033556
LOC728778,1.2309912802265788e-12
MRPL49,0.00015678000880054298
PLAC9,2.477007597133808e-07
GLB1,1.4792264810037972e-06
HNMT.3,0.0049034060995307655
KCNK10.3,0.010658952420550582
C19orf50,0.0010319934412274894
HUWE1,0.0007930978609288438
FLJ20105,5.797528083395724e-10
RAB30,0.0001759107164820942
SKP2.1,2.3402220336606228e-07
FKBPL,0.02801888958158078
TESK1,8.475160689857514e-11
PPHLN1.1,5.45748365133468e-05
COL25A1.2,0.007282923047441077
YPEL3,0.009602899744339428
ARL6IP4.1,0.0014009122617943636
ARHGAP18,0.00016468389325907066
MUSK,0.00143505596633313
SMOC1,0.038134557754529314
ZNF490,1.5836127909014593e-05
DOK2,0.0003816933253678448
GLYCTK,0.017403814569088273
NXN,1.1209587159154304e-06
CDH10,5.0989236784960904e-05
HSPB8,2.992850066899827e-06
EFHC2,3.055696147716353e-07
C9orf103,4.2852335729815506e-06
STK39,0.0004625775269898637
FCRL2.2,0.0004147004260147082
ATF3.1,0.009442648034943477
STX1A,0.02426376413344932
DGCR6L,0.021810676260514677
ATE1.1,0.0009227278807378335
LOC401052,0.00857461110517075
CD34.2,0.0036843654526859024
CXCL12.1,1.366088881376056e-08
LOC731809,0.0039291422490455715
KLK11.1,0.002200090666878924
PDE4D,1.040760997647551e-07
MMP28.1,1.3872039510417345e-08
FA2H,0.005989923114986969
BTAF1,0.04130336252033786
LSM2,2.4057199314369043e-05
KRT23.1,0.00015401052255335817
CEP57,0.007494743083531363
PLXNA1,2.104176800109603e-05
HNRPLL,0.0006449697692078402
FXYD3.1,0.004257368690246513
MGC24039,1.1953168678919763e-11
C10orf137,0.0018320459056706264
DNER,1.8603377538495134e-05
RHOBTB1.3,0.00042231052907139917
SMARCA2.1,2.3912607991792306e-07
DUOXA2,0.009771051318013878
TUBB3,0.027412919201634443
SLC25A25.1,0.0009593848514132747
C1orf66,1.002840448959346e-05
C12orf5,0.00014095236363311067
RAB25,3.065148969961471e-07
LOC129530,0.03968908882333013
RALBP1,3.557746669158243e-07
C20orf198,5.7993219409091277e-05
SPON1,1.988052504398163e-07
EBAG9.2,0.0059020693146851246
ATP13A1,0.00031316230870791944
SIDT2,1.6023204086581972e-15
FCRL1,0.020604376156686963
PGBD1,0.0005077428393979377
KRTAP13-1,0.001740000978918773
FLJ30313,4.5604983860578884e-06
FAM70B,0.016632992114395565
FUT4,4.84388140147143e-08
CD22,0.011824149027705663
ZNF313,1.0044020568598977e-07
TMEM63C,0.03169440368791203
ERCC8.2,5.435047181954911e-08
AFG3L1.1,3.193179035875432e-07
C10orf76,2.8758521141537595e-07
SLC35A2.1,0.004359692348970918
UQCRH,0.011290866157264913
GALE.2,0.0005492748525042027
76P,0.00018294691703318435
TADA3L.2,0.03988229021887783
RDH12,0.0016770528586743897
MLX,0.016171762539807805
TBX2,0.005559795658289137
ZNF318,1.875825106918198e-10
ACTR1A,7.870223184478429e-06
SLCO1C1,0.0021820510585482643
HDC,2.095480215543556e-07
PTPRA.2,0.019421713506556932
PHC3,3.053507241082244e-05
DPYSL4,0.00017736302516337073
KLK4,0.019441876980867866
HABP4,0.01115052839211762
LOC388882,0.039741004386198035
AMOT,0.020210612753494672
PCDH17,0.04767273199704216
AIF1.2,0.00028582591915857154
TPX2,3.0890043688699895e-08
AHNAK.2,1.2745131487940564e-07
HRB,8.021235850463334e-05
TMEM59,0.049647368397402275
SMARCD3.1,5.609196524917895e-07
CD7,0.002900529898619253
C1orf175,2.136689384668913e-07
ARHGEF15,0.012104323681626443
VPS4B,0.00530088182957579
NEU3,0.017241590283107098
PMCHL1,0.020639855769167534
CRYGS,0.004975475005915531
ICF45,0.006829779211455417
CAMSAP1L1,0.0003254454333993757
ZNF238.2,3.3021690631448586e-08
HLCS,4.412450847072329e-05
C12orf29,3.397546174691505e-05
POLR2D,8.77763646979686e-09
ITGA5,1.1944153451304393e-07
DAPK3,0.0004008667138467682
LOC201725,3.6687557535288482e-06
HIF3A.2,0.004335545756216445
LCN6,2.386235325417535e-06
HSD17B7P2.1,4.024308374886122e-08
FLJ43870,1.1011845027406803e-05
MNT,2.6664595137626576e-05
ESCO2,8.313620504457753e-07
KCNMB2.2,0.0003812987433630174
ZNF439,0.0077238062310379715
ZNF202,1.977535017919443e-06
NPTN.1,1.9059328661025327e-07
C20orf196,0.0008340327294495813
TAC3.1,0.023402098716857972
FLJ10803,0.00347140438552188
OSAP,0.0008649688693215585
RBM28,1.0986371025078982e-08
FKBP9,0.00015652773435215295
TRAF3,0.007525377719809106
HAGHL.2,6.144397140565499e-06
SMCR7L,0.0025718300863526796
GART.1,2.788085780271134e-07
SRD5A1,2.7860663823671296e-09
ETHE1,0.006301024191549453
WDR4.2,4.2487550994220667e-07
RAB3GAP2,0.0024469962143743823
APITD1.1,1.0614250369865479e-09
KIAA0430,8.56517191234284e-06
SNTB1,4.0037021447098575e-07
RAB10,6.717107969503217e-05
INSIG1.1,8.464261869082785e-05
PRKCDBP,2.9815763620829444e-06
C7orf36,1.2975325166914364e-05
RASAL1,0.0007672281683941354
PRKAB1,0.011057597474654103
C1orf51,0.0012914242154949832
PTPN4,0.0013737484870354302
C6orf204,1.0594854356809646e-08
DCTN1.1,0.00018493126882835104
ZFP37,0.008412064583285
FZD10,0.020383286926453702
APIP,0.00193734109147609
RNF38,1.7349211336086802e-06
LOC89944,0.004188050305178152
TFDP2,0.012926336287037429
SIX5,0.0004447742625181198
ITIH5.2,3.3045004739536924e-06
SCAMP3,0.00279526432569317
C3orf31,2.279932480855783e-08
C15orf39,0.020144362731980822
DIRC2,0.0055064139536007755
EXOC1.1,0.04800273677027021
DNAJB6,0.0010158795694893152
ZNF542,0.0001464376408007917
SEZ6L2.1,0.000829025943204061
SERPINB5,9.79505460750514e-05
MXI1.2,0.01209669764258001
LRRC1.2,0.002004524163742703
ADPGK,4.206464621438414e-06
BOLA1,0.03272745437913737
ID2,4.7447279506333277e-07
SERTAD1,1.467420191689801e-05
FAM49A,0.04038231525428627
MTX2,3.267532563966121e-08
RFX4.3,0.0062382674081572255
ANKRD13B,0.00028003101005866145
MXI1.3,8.527822896765766e-08
ZFP64,0.0001715383906168273
SAPS1,0.01314514867825657
FEZ1.2,1.6044438895656707e-05
C3orf56,0.012780601661575875
SMCR8,0.0427324084556163
PGD,7.68537727671902e-08
CCPG1,4.889035261995608e-13
SCAND1,0.001966871510463191
FLJ20186.2,0.0007124349723785701
FBXL10.2,0.0005612077141214979
KCNMA1.2,0.00014671579063370126
ZSWIM3.1,0.0009681829476855635
URP2,0.004696111621307744
EXT1,3.281615314389063e-05
XYLB,7.12814303901583e-06
CTSW,0.0001318135930693495
SNRK,1.337969440364625e-06
QPCTL,7.342472154229591e-11
ANKFY1.1,8.560552234319597e-09
FLJ10781,0.0011292189862025647
SHFM1,1.447813373284863e-05
ADPRH,0.00032533788313038586
KSR2,0.04738924584406157
EIF5A,0.002086785945903555
KIF11,9.783432602685295e-11
GAP43,1.4199220814669e-06
RASGRP2,4.1858279738174857e-08
GAMT.2,0.0003833811086084193
SCHIP1,7.008314870248542e-06
UBE1L,1.0213629005067767e-07
POLR1B,2.0070093694312677e-05
VIP,4.329628086069119e-06
DSG1,0.02886542759194322
TSSK1B,0.005377963044069283
C9orf47,0.0002607099029309363
TMC6,0.00028960920345732545
DNMT3B.2,2.0532014424290232e-05
ATHL1,0.028758145158745776
GPR137B,0.0005337023497436753
RNF167,5.913869641480138e-06
KRT20,0.0006408401811180764
CD151.1,2.524569390275389e-05
KIAA0773.1,0.005082909769569942
ABCG1.4,0.048618188088725124
FAM123A,0.03313650552922479
CHRNA3,0.0008999768327855384
LHX8,0.03775815069691383
ZNF626,5.690277971853358e-06
ALDH3A2.1,0.022566759162621866
MAG1,5.4884372694718096e-08
KRTAP10-9,0.02217894022581827
DTWD2,0.007843016920546187
FRMD5.1,0.00013099514542893364
MS4A10,0.016583852035202535
BBS9,0.046546813161301714
EIF4ENIF1,0.016966698056115278
C2orf47,5.1013335811476594e-08
ATP1A2,3.268909455450341e-07
NFX1.2,0.035303505680338076
ZADH2,8.965768020019716e-09
CDH16,0.013052975715309936
ACADS,0.00011952238706514237
C13orf23,3.8312010224039645e-09
TMEM74,0.00028292352985294204
PTHR1,2.474805073614933e-07
SLITRK2,0.014867206851052486
OR5C1,0.04464503017927909
FLJ20035,0.004311911508099748
CLDN2,0.000374216149283351
DHX30,0.017456652193270035
ARID2,0.0013378279655501663
SPARCL1,3.032647811047853e-08
GPT,0.00028316910951757
EMILIN3,4.267899507845355e-05
PHF15,0.0005214844657747945
GPR30.1,9.258542732572108e-13
FLJ41603,2.0231419463254624e-07
ACTG2,1.5150898328466352e-08
SFRS1,9.359944936516793e-09
GOLPH4,0.01111999434969159
MRPL9,1.7730481370541756e-07
RPUSD3,0.00014445227543283357
TBCD.1,5.5640011492638204e-05
SPOP,0.0001705719305722112
CRYZL1.2,0.0036549394982780415
MAPK9,0.001927985452507122
C2orf24,0.00017982997316777876
WDR59,1.5127253378272296e-07
VCL.1,8.990458342531392e-09
KLRA1,0.0004898610905634009
ZNF264,1.0921414325292531e-07
LAMA4,8.272869666069966e-06
CPSF6,9.068334400944512e-06
LOC729853,0.003265824262886818
MTP18.1,0.0003674970789000906
ERCC5,0.01698624213745162
MCC,0.006576799623603447
C3orf25,0.03171612382709427
C15orf44.1,2.869351718161366e-07
SNX3.1,0.0029377546173756214
CAMK1D.2,4.5060183063264734e-06
LOC144097,0.001711495243600922
CHRD,0.0003144032243133487
RAD51.1,6.410395619423428e-09
SNX24,0.000338430267684977
POLR3C,0.007291343126923849
STMN2,3.837018498830909e-09
Gcom1.3,0.013198043966311057
DPYD,1.4627749615864216e-08
RPA1,0.03957698052494478
CLIC2,2.0950272817819592e-07
RRP9,3.976536769458839e-08
GRHL1.1,0.0005366503646561294
ASB2,2.5058275166383768e-05
ATP6V0D1,1.443497176995702e-07
C4orf19,0.010556861950072046
SCCPDH,0.01786257571720046
CCNE1.1,1.60892893984252e-08
FGFRL1,6.723691014703811e-07
C1orf119,2.107365706808911e-05
ZBTB4,1.8093445711056925e-06
PCBD1.2,2.8117618972393165e-06
PTGER4,2.9766908556097315e-07
C3orf36,1.9503524709005625e-05
CORO7,0.03284192290465566
OKL38,0.0016944217202098152
SFXN2,6.022089700922325e-08
PYCR1.1,5.598137067086413e-11
NFATC4,2.9364695568023328e-06
TOMM20,6.044944667671924e-11
CBLN2,9.582361224082256e-10
SERTAD2,0.0013961906900758956
C18orf56,0.0014712688774559336
NKX2-3,3.630570036800343e-08
CD36.2,0.0002110207458460371
MGAT4B.1,0.009018935145616268
LOC144233,9.569774129234293e-06
C6orf113,5.930153177588116e-07
MXRA7.2,0.00012284450913582117
RAB37.3,0.04275212542356088
BMX.2,1.3268235180107497e-05
EIF4E3,4.144950596904235e-11
HS3ST1,0.0056345192560949935
CRY2,1.9554834888174345e-07
PPRC1,6.58552699109685e-05
VASH1,0.0024106105715408104
FGFR1.1,1.107819275054362e-06
SLC35D1,0.04203283446774822
CIRH1A,1.4469520274408697e-06
MMP9,0.010954063368226212
AYTL1,0.000763103626284866
MAP1S,0.0002179787101089123
SMPDL3A,0.0001764507686166506
ZCD2,5.2031391220759995e-05
SS18L2,1.9725839359068183e-09
C1QB,0.0010582736343659705
ASNS,1.2101730403064704e-05
CLIC3,0.04302790462139618
PSMD3,6.508376845200757e-06
NENF,0.034967952478531045
TRPM6,0.00021001580596246845
WDR70,7.587325703227589e-05
GABARAPL2,0.0041292857225413955
GRINA,7.2148753461642984e-06
HNRPA2B1,6.638389030520191e-10
PIP3-E,0.00042546659144259623
C9orf43,5.288473628494457e-06
TOP1MT.1,1.5791649228653476e-07
FYB.1,0.0068975271522516285
SEC63D1,0.0009524827746979423
TRIP13,4.790306791124773e-15
PKIG.1,5.887225660302026e-06
EDNRA,0.014158469372980495
UBQLN3,0.04095606408733905
RIT2,0.01637159150991988
HBG1,0.026852173342592222
BEST4,1.1932039322440598e-05
PHC1,0.0003281296020213566
SPARC,0.0012745879759594944
SPAST.1,6.132813531925924e-08
KIF1C,5.311778213205245e-10
KIAA1274,0.002245638015287384
TERT,0.0005984867671736117
CCDC102A,3.929716982061679e-06
ARHGAP28.1,0.005679950749953006
RLN1,0.014139445063747069
PCDHA3,2.4079007822360053e-06
ABCA8,3.3705618299799576e-11
EED.1,1.365749250337756e-07
TIAL1.1,1.0684926395018636e-05
WAC.1,2.7612078627329397e-07
CTNNA2,0.00041436740725417354
ARHGEF7.1,0.0033007258918557143
TMEM35,8.064978785785231e-06
LOC81691,4.781492429678669e-09
CXADR,6.95435104774867e-06
ZNF449,0.01718850312815161
INTS5,0.0017401207147995602
DDX58,1.0684918711043423e-05
PGLS,2.557428817535042e-06
F3,0.004164252546434171
TMEM86A,0.03458941856052361
DDX49,7.503661852242452e-07
MTHFSD,3.089310816418591e-08
EMG1,2.923031357937995e-07
SNX13,0.0004082724418084454
C10orf95,0.00041644180624247185
LOC55565,0.002744345434664966
AZGP1,3.2396491604818596e-06
MAP3K12,5.511582137217147e-09
KIAA0040,0.00041001490753836856
WDR64,0.03151863558475878
TSGA14,3.721086670121233e-08
CLCA1,0.0004780476548130687
KIF3C,0.02408863513934404
ASTN2.1,0.023012533428979298
ARMC7,0.003565618328663877
PDE7A.2,0.010364011226699842
ATP6V1D,4.966961808974921e-10
HSPA14,1.6088070926182655e-08
NARS2,1.0190043795375988e-09
THEM2,0.02987609701049616
FNBP1,6.017075564504973e-09
TRIMP1,0.0001705570799516
KLF12.2,2.4808623401584322e-05
RBM43,1.1976758072103028e-05
C6orf194,0.00024450202561325496
DDX55,1.1961806606882715e-08
FCRL3.2,0.002904848601880295
STIM1,4.232331916029027e-12
DUSP3,5.713598018194774e-07
PRKAG2,1.962784411807352e-06
RIOK1.2,0.0002823760306984131
ZRSR2,0.009356512439730763
C1orf142,0.0005493016451619381
PLEKHA3,0.04396661382588102
LOC158318,0.0005589709349175472
MYO1B,2.403501349615434e-07
SLC12A8,0.0008870655455953925
TGFBR1,0.014050681932566114
ASCC3.2,0.002796727379842161
SLC27A6.1,0.018648223385887362
PDCD2.2,1.1575704303423748e-09
RBM12.1,4.109519094293048e-05
ZNF214,0.002910602590856908
HMGCS1,0.0019546729076595683
MS4A6A.1,0.0007175777559456854
C1orf21,1.447742333118438e-08
CGI-38.1,1.2696522579225949e-05
PRSS23,2.6878880031924407e-05
BLVRB,0.018789077606927707
ZFP64.1,0.00021345615831373636
BACE1,0.04681994104731181
SUZ12,2.5047111160138386e-08
KIAA0746,2.350745085247371e-08
C20orf116,7.862285635122837e-05
ESPNL,0.0027646771174410162
ZNF789.1,0.0017903296349038827
IL6ST.1,0.00010478208572503472
OR7G3,0.01748698855455866
SCN11A,5.220643448609096e-08
HIST2H4A,0.011131100544003984
MRPL17,5.912534740227307e-12
INSIG2,0.0004116629945591779
EXTL2,0.026308470841054105
ARL6IP6,6.01509622646971e-08
PDP2,6.137495391414174e-05
CXCR3,0.03124210386117951
KLRD1,0.013833993345481018
EIF2S2,4.941740648818638e-07
CCDC64,1.9499942645345815e-09
PAK3,4.7330233427657773e-07
TRIM24.1,3.6144468504846695e-07
ADAM32,0.0010186363212672648
ZFYVE26,4.019134505166361e-06
CHERP,3.0989785579962267e-06
EID2B,0.0019472233963071927
C6orf211,0.00531394362618
UPF3B,1.1748960695688434e-05
E2F7,1.7639468447805776e-11
JARID1C,3.2211675991015225e-06
PSMB9,0.00823117525285841
ACTR10,2.6729929511341273e-06
MFSD2,0.03648422639724008
MOBKL2C.2,9.312281423402185e-09
RAET1G.1,0.0024763062889282057
AHSA2,0.026196580427304928
MBTPS2,1.5197341726423657e-07
PAPOLA,0.04514616113735593
CXCR7,0.0007279840757384569
KIAA1754L.2,0.012085575773303273
HNT,0.013030274928198523
UBQLN1.1,1.0033605284572122e-09
PIGH,0.014755834690011719
KIAA1026.3,0.022569536265622213
ATP6V1E1,2.4416255677655743e-08
HOXB8,0.00020427263522003022
SULT1A2.1,0.00024929751366301094
JOSD1,0.00033811155944320383
DKFZP564O0523,0.015024775418346124
MCM8.1,8.56813767993391e-06
GRB7.1,1.171851051112228e-07
SLIC1.1,0.03460697976910483
SOHLH2,0.0005359601698304865
PQLC1,2.2623353259240713e-11
MOCS1,0.001192036328470767
TBL1XR1,0.00014032592654042369
CCDC28A,0.01108088785515536
MAB21L2.1,8.708866460887888e-06
TMEM16J.1,1.7355811720905697e-05
ADAMTSL3,8.693069135709828e-07
EBI2,3.797298514370467e-06
C19orf2,7.263463983156412e-09
CLCNKB,0.0033812283145988335
IL17RC.3,8.919979186031434e-06
SRPK1,1.3045915866429474e-10
HSPC105,0.04157572421858001
DTNB,4.4748238448016736e-05
MRPS25,1.2795100810963058e-06
CTTN.1,1.1658121879310129e-05
CAMTA2,0.0006911877408166394
RPA4,4.57741011380591e-05
NUDT21,2.4839410153933645e-06
ACTN1,9.394984441894733e-07
MYH1,0.043885986862181585
SOCS2,2.8034892808168574e-06
KDELR3.2,0.03699744707198006
CAPZB,1.527944150679485e-09
DACT1,0.03896063338126341
CEP250,2.6966002949939432e-05
PXMP2.1,0.03097950791301033
ADRA1A.3,0.010384322171500152
VAC14.1,0.0006289823137498724
PCDH18,0.00012275779950059716
MGC45491,2.2693871143215775e-08
ZNF643,8.406837945883973e-06
TEKT3,0.00026463223999237845
SNRPB.1,1.9350756082718138e-08
CCDC41,7.192765920521178e-10
ANKS1B.1,0.009827943149459686
KLRD1.1,0.005705858788652217
TNNI3K,0.00025217913986647734
PPM1J,0.038424284082639086
OTUB2,2.0250217237329047e-07
C10orf110,0.0009506138520808354
FANCA.2,8.922331350357284e-08
ATP9A,0.0028376247370375295
ANXA13.1,0.007359914138930378
MRPL55,0.01646332372299443
MINA.2,0.00016738245013844227
PRPF38B,0.0001474269206495811
FDXR,0.010291182375192668
TTLL10,2.6361316033290795e-06
C1orf180,0.0035744242338795256
TXNDC14,0.009588181293879706
INOC1.1,0.006897809289669364
FBXL6,4.310729572246776e-05
CNTN4.2,0.04292214037487536
YWHAB.1,0.0004374218383598979
DNAJC9,9.796576953878177e-12
GJB1,0.0004141416531275224
CCDC51,7.682205859642993e-08
SIRT5.2,4.6124770605437435e-07
STARD8,5.776111416282461e-05
CECR1.2,0.04175634294965369
HNRPC,1.8616919545219562e-10
IBRDC2,0.0011257583873669512
RANBP9,0.010043353452959024
SLC4A2,0.0002455760420516435
KIF4A,3.1817867539994236e-12
CDC23,0.034354596237322316
DOCK2,8.524579747447498e-05
ATF3.2,1.3476035659523304e-05
GPC3,0.0006264541938221949
DIS3,2.040110626201965e-06
MARS,2.5148320516946587e-08
HOXA2,0.012252586967107884
ANKRD22,1.0746367290948589e-09
SPTLC1.2,0.016995080870379025
PIGM,2.2270475418937176e-06
NPY1R,2.5185602283781943e-05
ZFYVE20,1.4421436453442469e-07
TAF1L,3.763684532116012e-05
LYST.2,8.730698675889813e-09
SNAPAP,0.007522072041487677
PHF20L1.3,0.009853619362407482
ACAT1,1.8890169481758874e-07
LMO2,0.00040403909239484235
B3GNT3,0.010718188428768788
KIAA1271,0.025680844228777915
C12orf4,7.239203344376436e-06
MAP3K4.1,0.0039041779439071525
RILP,0.007308733338750142
MRPL36,3.299891538649314e-08
ARS2.1,7.233596924686425e-09
NOLC1,1.104499945948327e-09
ZNF711,0.033938980636036856
TUBA1B,8.143960254402907e-05
FAM13A1.1,0.0027967484007707004
GABRG2.1,6.735624763221428e-08
LOC728913,2.913862387486733e-06
WNT5A,2.7167185282021042e-06
NGB,0.0001270260594219234
WDR66,0.0002915847405873082
CST3,0.023566375993841225
GNAO1.2,1.467359037580473e-06
ZNF511,1.4196564688087341e-06
CCDC93,0.0003666458034480857
BMP1.3,7.491797341539719e-07
RNF214,0.009069228242580349
SLC9A1,1.3019460071235975e-06
BRF1.2,0.03313081110136996
CSNK2B,3.808554003627428e-05
UCKL1,4.0370576048014055e-07
KLKB1,1.2718831316517243e-05
CDC26,2.641400987508578e-05
HMOX1,0.0008552777110752464
EMR2,0.024693892926167863
CD55,0.0004188023785516842
RPS21,2.6163711401221725e-08
BBS1,0.000829708748301108
MRPL15,2.24488066569305e-05
GCA,3.171617305204548e-09
CEP72,2.4754295788109027e-08
VBP1,3.971715177103177e-06
BRI3BP,9.34424550392318e-10
SESN1,0.009356056410826001
RELN,1.1227997372834861e-08
MCM7.2,1.4189171128078436e-08
PGM1,6.941389944219817e-11
TMEM49,0.000534226130499739
LDB2,0.000863602190655846
PSCD1,0.0016986256521739195
B3GALT5.1,0.016299058729196285
VPS13A.2,0.028883716889920624
MBD5,0.0005920308265829858
E2F1,4.3101400414369524e-06
SPINT2,8.023126038587098e-05
ZNF692,8.925779967651984e-07
LOC727726,1.6883378881313998e-06
RFTN1,0.04690314913441645
SPATA12,0.0005021984260504806
SCAMP4,5.684321493263161e-06
ARPC5L,0.010665451944310175
PPTC7,0.009015361915383819
FAIM.3,0.00023944412902605997
ARG2,0.007451821305719407
FLJ10324,1.6630011357295507e-05
ZFP106,0.00041182668975040426
KCTD6,3.901885318606032e-05
ATXN1,2.231890846233064e-08
PSMD11,5.239942401877894e-08
ALS2CR4,0.0028745263729740827
PSME3,5.10754681964621e-06
ADK.2,3.015895228842453e-06
SPN.2,1.670972268814932e-06
